RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
395235,81,"Winston-Salem, NC",Msa,NC,7376.6065,7716.4459,8506.5011,9644.4318,9514.858,9346.6946,8756.7021,8772.6914,8494.1938,8318.6743,8308.9196,9677.4789,9098.8932,9233.5778,7979.864,8867.1246,9236.8379,9735.7545,10161.2402,9623.3941,9164.0809,8534.9567,8354.9606,8354.0782,8217.493,8519.4732,9296.5209,9849.8649,10003.1195,9180.1209,9278.0882,9402.8174,9319.1194
395224,82,"Wichita, KS",Msa,KS,5904.2265,5874.1292,5954.2782,6508.8174,6874.8861,6983.8392,6860.7853,6903.598,6979.1156,6957.0311,6617.6718,6352.0489,6073.4695,6342.5375,6885.7323,7270.6006,7434.0091,7552.9339,7892.6745,7865.5737,7717.7888,7577.1156,7307.4662,6914.3697,6740.5918,6636.2057,7029.9714,7022.2094,7326.2306,7178.2661,7791.9959,8170.9947,8677.6946
395115,83,"Springfield, MA",Msa,MA,8408.8126,7623.6851,8461.0569,9039.203,9689.0325,9574.0194,10205.3697,10230.7972,9995.7144,9119.3906,8915.9729,8514.2303,8567.0189,8319.3933,8381.0299,8374.965,8538.5841,8815.8449,9418.3085,9759.9506,9858.4318,9616.1617,9311.9227,8957.4874,8304.6309,8290.6385,8651.5306,9606.6559,9482.0907,9351.1087,9184.1226,10384.7346,11462.1226
394440,84,"Fort Myers, FL",Msa,FL,10726.8688,10941.6362,11365.4799,11174.4795,11185.2548,10887.5965,10414.8164,9638.9442,9148.7913,8826.9584,8935.1772,9180.0347,9844.4697,10295.1737,10784.3682,11191.5928,11305.3135,10878.3679,10112.4116,9748.9507,9080.4662,8508.0231,7873.9446,7921.6588,8893.5509,9899.0433,11695.9884,12175.8229,11609.1209,10261.4478,9749.5642,9779.1481,9854.1044
394399,85,"Boise City, ID",Msa,ID,7552.4835,7686.3281,8017.3978,8465.6602,9025.9074,9254.1506,9540.6913,8892.5151,8834.2463,8120.6409,8119.4177,7775.3371,7788.6899,7520.5332,7095.6221,7027.2836,7421.9137,8679.9108,9122.9267,9358.6516,9084.1831,8990.8093,8738.7953,7998.5957,7415.434,7199.8638,7579.0526,8243.7206,8419.7466,8485.422,8940.8705,9566.4867,10895.527
395160,86,"Toledo, OH",Msa,OH,6316.956,6234.0661,6044.2519,6210.4303,6622.3606,7030.859,7471.3917,7866.8604,7901.6154,7693.2048,7077.0901,6642.3397,6761.3902,6876.5534,7439.7196,7281.382,7719.9651,7889.9929,8415.8897,8460.903,8368.0344,8070.1837,7601.3341,7268.6333,6691.9019,6514.6494,6665.7664,7093.7171,7409.1839,7408.5697,8266.1756,8703.4198,9194.0003
394816,87,"Madison, WI",Msa,WI,10581.3389,11217.1364,12033.7252,11813.9336,11798.8292,11981.7817,12313.8908,12011.4052,11479.1265,11243.0065,10880.3253,10618.8476,11600.2824,11525.636,12012.0881,10955.7224,11396.9474,11957.4482,12083.2604,12307.947,11925.8068,11590.0543,11269.4761,10024.8692,10086.8697,11356.9058,13720.2302,15082.0478,14118.6723,13696.8964,13071.3819,13615.0578,13940.618
394766,88,"Lakeland, FL",Msa,FL,6679.9362,6826.6488,6444.3656,6769.0894,6943.8248,6900.2211,6737.0828,6579.5812,6953.3949,6746.7968,6735.0987,6544.1666,6954.8021,7228.9522,7390.4097,7180.1247,6996.5996,6992.3567,6964.8737,7023.2998,6933.7393,7027.1306,6816.3094,6565.2314,6346.0978,6256.2263,6598.923,6805.9278,6893.1485,6567.8095,6507.7728,6720.0361,6992.0513
394931,89,"Ogden, UT",Msa,UT,7867.4319,7389.673,7649.3909,8622.5357,9198.4164,9559.8771,9807.4712,10055.9707,9753.0502,8833.8824,8015.5651,7830.8917,7554.0744,7652.431,7499.2231,7668.0905,7796.2399,8016.6193,8691.6637,8683.6134,8967.8284,8554.54,8566.5616,8140.4724,8036.9297,7889.3821,8802.6851,9350.252,9632.7848,9201.7262,9264.0256,10296.611,11524.2604
394528,90,"Daytona Beach, FL",Msa,FL,8344.9582,8223.1706,8501.7475,8507.1346,8903.7951,9209.751,9104.6565,9173.0901,8687.0825,8577.2355,8105.2223,8135.9612,8089.5356,8322.4701,8356.0081,8474.4884,8512.986,8756.0932,8821.5811,8560.5624,8263.695,7961.5431,7875.5996,7835.5572,7634.0796,7746.0156,8319.6735,8777.7083,8562.4609,7757.9978,7251.0218,7340.3454,7649.7618
