RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
395031,51,"Rochester, NY",Msa,NY,5000.0,5000.0,5000.0,5033.3333,5166.6667,5833.3333,6133.3333,6666.6667,6083.3333,5750.0,5116.6667,5033.3333,5033.3333,5000.0,5000.0,5316.6667,6983.3333,8300.0,9650.0,9483.3333,8500.0,7500.0,6033.3333,5733.3333,5066.6667,5033.3333,5333.3333,7000.0,8000.0,8333.3333,8333.3333,9000.0,10000.0
394640,52,"Grand Rapids, MI",Msa,MI,5133.3333,5033.3333,5066.6667,5366.6667,5916.6667,6883.3333,8250.0,9333.3333,9266.6667,8266.6667,7266.6667,6366.6667,6000.0,5333.3333,5300.0,5333.3333,7000.0,8666.6667,10000.0,10000.0,10000.0,9700.0,8333.3333,6666.6667,5300.0,5033.3333,6666.6667,7816.6667,7783.3333,7816.6667,8333.3333,10000.0,10000.0
395167,53,"Tucson, AZ",Msa,AZ,5000.0,5333.3333,5666.6667,6000.0,6300.0,6633.3333,6300.0,5700.0,5166.6667,5167.0,5300.3333,5500.3333,5833.3333,6000.0,5966.6667,5966.6667,6000.0,6033.3333,6000.0,5800.0,5500.0,5233.3333,5067.0,5033.6667,5000.3333,5000.0,5833.3333,6766.6667,6767.0,6267.0,6000.3333,7333.3333,7333.3333
753924,54,"Urban Honolulu, HI",Msa,HI,15000.1667,16666.8333,18333.3333,18333.3333,16666.6667,14666.6667,14666.6667,14666.6667,15000.0,15033.3333,15700.0,15700.0,15666.6667,15000.0,15000.0,15000.0,15000.0,15000.0,16333.3333,16583.3333,16916.6667,15750.0,17166.6667,18166.6667,19666.6667,20333.3333,22333.3333,22333.3333,20000.0,18333.3333,18333.3333,20000.0,21500.0
395169,55,"Tulsa, OK",Msa,OK,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.3333,5033.3333,5033.3333,5000.0,5083.3333,5083.3333,5116.6667
394619,56,"Fresno, CA",Msa,CA,8850.0,7833.3333,7300.0,7300.0,8300.0,9001.8333,9001.8333,8660.1667,8425.0,8091.6667,8216.6667,7283.3333,6983.3333,6200.0,7033.3333,7250.0,7916.6667,8500.0,9250.0,9816.8333,9233.5,8566.8333,7666.6667,7000.0,6563.3333,6380.0,7398.6667,8502.0,8977.0,8503.3333,8470.8333,9179.1667,9967.5
395238,57,"Worcester, MA",Msa,MA,9666.6667,9700.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9499.6667,9183.0,8183.0,8683.3333,9000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9300.0,9300.0,9300.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394415,58,"Stamford, CT",Msa,CT,16333.3333,14833.3333,16466.6667,18466.6667,19966.6667,20000.0,20000.0,19333.6667,17667.0,17667.0,18000.0,18333.3333,16666.6667,17000.0,18333.3333,20000.0,20000.0,20000.0,20000.0,18500.0,16833.3333,16833.3333,17333.3333,17333.3333,15333.3333,16333.3333,18000.0,20000.0,17000.0,15866.6667,15866.6667,18866.6667,20000.0
394312,59,"Albuquerque, NM",Msa,NM,5000.0,5000.0,5000.0,5000.0,5000.3333,5033.6667,5033.6667,5033.3333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.3333,5066.6667,5100.0,5150.0,5150.0,5117.0,5042.1667,5042.1667,5041.8333,5233.3333,5200.0,5200.0,5016.6667,5085.0,5751.6667,6235.0,6500.0
394308,60,"Albany, NY",Msa,NY,5800.0,5333.3333,5233.3333,6200.0,6733.3333,8033.3333,8066.6667,8900.0,8900.0,9066.6667,8200.0,7200.0,6833.3333,6466.6667,7100.0,6933.3333,7333.3333,7700.0,8683.3333,9316.6667,9350.0,8683.3333,7683.3333,6650.0,5666.6667,5333.3333,5333.3333,5666.6667,6768.3333,7435.0,8735.0,9300.0,9966.6667
